region,code,year,production_tonnes
Guatemala,GTM,1990,202400.0
Guatemala,GTM,1991,196190.0
Guatemala,GTM,1992,206586.0
Guatemala,GTM,1993,208650.0
Guatemala,GTM,1994,213900.0
Guatemala,GTM,1995,210920.0
Guatemala,GTM,1996,240300.0
Guatemala,GTM,1997,271440.0
Guatemala,GTM,1998,253080.0
Guatemala,GTM,1999,293520.0
Guatemala,GTM,2000,312060.0
Guatemala,GTM,2001,261096.84
Guatemala,GTM,2002,255091.28
Guatemala,GTM,2003,244200.0
Guatemala,GTM,2004,250279.0
Guatemala,GTM,2005,248277.0
Guatemala,GTM,2006,240331.38
Guatemala,GTM,2007,248613.98
Guatemala,GTM,2008,254914.38
Guatemala,GTM,2009,247502.69
Guatemala,GTM,2010,248355.44
Guatemala,GTM,2011,265401.44
Guatemala,GTM,2012,272432.0
Guatemala,GTM,2013,248668.0
Guatemala,GTM,2014,227653.47
Guatemala,GTM,2015,225653.12
Guatemala,GTM,2016,236144.72
Guatemala,GTM,2017,224000.0
Guatemala,GTM,2018,240400.0
Guatemala,GTM,2019,216400.0
Guatemala,GTM,2020,246000.0
Guatemala,GTM,2021,226700.0
Guatemala,GTM,2022,238354.0
Guatemala,GTM,2023,212848.0
Guatemala,GTM,2024,224860.0
Guinea,GIN,1961,15000.0
Guinea,GIN,1962,13000.0
Guinea,GIN,1963,12300.0
Guinea,GIN,1964,9000.0
Guinea,GIN,1965,9600.0
Guinea,GIN,1966,13000.0
Guinea,GIN,1967,13000.0
Guinea,GIN,1968,14500.0
Guinea,GIN,1969,10000.0
Guinea,GIN,1970,11500.0
Guinea,GIN,1971,12500.0
Guinea,GIN,1972,13000.0
Guinea,GIN,1973,13673.0
Guinea,GIN,1974,13809.0
Guinea,GIN,1975,13949.0
Guinea,GIN,1976,13975.0
Guinea,GIN,1977,14121.0
Guinea,GIN,1978,14283.0
Guinea,GIN,1979,14405.0
Guinea,GIN,1980,14400.0
Guinea,GIN,1981,14400.0
Guinea,GIN,1982,14500.0
Guinea,GIN,1983,14700.0
Guinea,GIN,1984,14800.0
Guinea,GIN,1985,14900.0
Guinea,GIN,1986,6500.0
Guinea,GIN,1987,6500.0
Guinea,GIN,1988,20000.0
Guinea,GIN,1989,27500.0
Guinea,GIN,1990,30000.0
Guinea,GIN,1991,30000.0
Guinea,GIN,1992,28804.0
Guinea,GIN,1993,28800.0
Guinea,GIN,1994,30000.0
Guinea,GIN,1995,28000.0
Guinea,GIN,1996,22750.0
Guinea,GIN,1997,20000.0
Guinea,GIN,1998,20888.0
Guinea,GIN,1999,22119.47
Guinea,GIN,2000,22080.0
Guinea,GIN,2001,14160.0
Guinea,GIN,2002,19680.0
Guinea,GIN,2003,20880.0
Guinea,GIN,2004,20220.0
Guinea,GIN,2005,20770.0
Guinea,GIN,2006,23226.0
Guinea,GIN,2007,26556.0
Guinea,GIN,2008,27353.0
Guinea,GIN,2009,28173.0
Guinea,GIN,2010,29018.0
Guinea,GIN,2011,30320.0
Guinea,GIN,2012,17907.0
Guinea,GIN,2013,18440.0
Guinea,GIN,2014,41500.0
Guinea,GIN,2015,210866.0
Guinea,GIN,2016,218635.0
Guinea,GIN,2017,216691.0
Guinea,GIN,2018,235043.0
Guinea,GIN,2019,243703.0
Guinea,GIN,2020,242682.0
Guinea,GIN,2021,261992.0
Guinea,GIN,2022,261645.0
Guinea,GIN,2023,200000.0
Guinea,GIN,2024,174847.19
Guyana,GUY,1961,860.0
Guyana,GUY,1962,1039.0
Guyana,GUY,1963,659.0
Guyana,GUY,1964,1129.0
Guyana,GUY,1965,1156.0
Guyana,GUY,1966,1122.0
Guyana,GUY,1967,1290.0
Guyana,GUY,1968,1302.0
Guyana,GUY,1969,684.0
Guyana,GUY,1970,703.0
Guyana,GUY,1971,761.0
Guyana,GUY,1972,762.0
Guyana,GUY,1973,746.0
Guyana,GUY,1974,900.0
Guyana,GUY,1975,900.0
Guyana,GUY,1976,900.0
Guyana,GUY,1977,1020.0
Guyana,GUY,1978,1140.0
Guyana,GUY,1979,1320.0
Guyana,GUY,1980,1560.0
Guyana,GUY,1981,1560.0
Guyana,GUY,1982,1260.0
Guyana,GUY,1983,1020.0
Guyana,GUY,1984,358.0
Guyana,GUY,1985,370.0
Guyana,GUY,1986,430.0
Guyana,GUY,1987,240.0
Guyana,GUY,1988,300.0
Guyana,GUY,1989,300.0
Guyana,GUY,1990,300.0
Guyana,GUY,1991,300.0
Guyana,GUY,1992,300.0
Guyana,GUY,1993,300.0
Guyana,GUY,1994,300.0
Guyana,GUY,1995,300.0
Guyana,GUY,1996,285.0
Guyana,GUY,1997,261.0
Guyana,GUY,1998,136.0
Guyana,GUY,1999,140.0
Guyana,GUY,2000,15.0
Guyana,GUY,2001,153.0
Guyana,GUY,2002,300.0
Guyana,GUY,2003,480.0
Guyana,GUY,2004,480.0
Guyana,GUY,2005,480.0
Guyana,GUY,2006,480.0
Guyana,GUY,2007,480.0
Guyana,GUY,2008,480.0
Guyana,GUY,2009,420.0
Guyana,GUY,2010,420.0
Guyana,GUY,2011,420.0
Guyana,GUY,2012,420.0
Guyana,GUY,2013,420.0
Guyana,GUY,2014,420.0
Guyana,GUY,2015,420.0
Guyana,GUY,2016,420.0
Guyana,GUY,2017,420.0
Guyana,GUY,2018,475.0
Guyana,GUY,2019,654.0
Guyana,GUY,2020,600.0
Guyana,GUY,2021,600.0
Guyana,GUY,2022,567.0
Guyana,GUY,2023,133.0
Guyana,GUY,2024,151.0
Haiti,HTI,1961,45720.0
Haiti,HTI,1962,31860.0
Haiti,HTI,1963,34980.0
Haiti,HTI,1964,36000.0
Haiti,HTI,1965,36720.0
Haiti,HTI,1966,30540.0
Haiti,HTI,1967,31600.0
Haiti,HTI,1968,30180.0
Haiti,HTI,1969,27000.0
Haiti,HTI,1970,32610.0
Haiti,HTI,1971,32400.0
Haiti,HTI,1972,31500.0
Haiti,HTI,1973,33000.0
Haiti,HTI,1974,31200.0
Haiti,HTI,1975,39000.0
Haiti,HTI,1976,32280.0
Haiti,HTI,1977,31140.0
Haiti,HTI,1978,26580.0
Haiti,HTI,1979,40140.0
Haiti,HTI,1980,42900.0
Haiti,HTI,1981,33250.0
Haiti,HTI,1982,32250.0
Haiti,HTI,1983,36000.0
Haiti,HTI,1984,37250.0
Haiti,HTI,1985,36900.0
Haiti,HTI,1986,37752.0
Haiti,HTI,1987,30088.0
Haiti,HTI,1988,37693.0
Haiti,HTI,1989,38447.0
Haiti,HTI,1990,37200.0
Haiti,HTI,1991,37000.0
Haiti,HTI,1992,27355.0
Haiti,HTI,1993,33600.0
Haiti,HTI,1994,31000.0
Haiti,HTI,1995,29000.0
Haiti,HTI,1996,27000.0
Haiti,HTI,1997,29154.62
Haiti,HTI,1998,27239.0
Haiti,HTI,1999,28000.0
Haiti,HTI,2000,30000.0
Haiti,HTI,2001,28000.0
Haiti,HTI,2002,27000.0
Haiti,HTI,2003,30000.0
Haiti,HTI,2004,29000.0
Haiti,HTI,2005,35000.0
Haiti,HTI,2006,35000.0
Haiti,HTI,2007,47000.0
Haiti,HTI,2008,35000.0
Haiti,HTI,2009,21022.0
Haiti,HTI,2010,20968.0
Haiti,HTI,2011,20958.0
Haiti,HTI,2012,20930.0
Haiti,HTI,2013,10320.0
Haiti,HTI,2014,3600.0
Haiti,HTI,2015,3660.0
Haiti,HTI,2016,3840.0
Haiti,HTI,2017,3969.0
Haiti,HTI,2018,4167.0
Haiti,HTI,2019,4376.0
Haiti,HTI,2020,4595.0
Haiti,HTI,2021,4824.0
Haiti,HTI,2022,5066.0
Haiti,HTI,2023,5021.3
Haiti,HTI,2024,4371.49
High-income countries,OWID_HIC,1961,92170.0
High-income countries,OWID_HIC,1962,89336.0
High-income countries,OWID_HIC,1963,90405.0
High-income countries,OWID_HIC,1964,80227.0
High-income countries,OWID_HIC,1965,86832.0
High-income countries,OWID_HIC,1966,95273.0
High-income countries,OWID_HIC,1967,104140.0
High-income countries,OWID_HIC,1968,94829.0
High-income countries,OWID_HIC,1969,106079.0
High-income countries,OWID_HIC,1970,98661.0
High-income countries,OWID_HIC,1971,112531.0
High-income countries,OWID_HIC,1972,102843.0
High-income countries,OWID_HIC,1973,120066.0
High-income countries,OWID_HIC,1974,103739.0
High-income countries,OWID_HIC,1975,103972.0
High-income countries,OWID_HIC,1976,104029.0
High-income countries,OWID_HIC,1977,107049.0
High-income countries,OWID_HIC,1978,121780.0
High-income countries,OWID_HIC,1979,119941.0
High-income countries,OWID_HIC,1980,131014.0
High-income countries,OWID_HIC,1981,139641.0
High-income countries,OWID_HIC,1982,140459.0
High-income countries,OWID_HIC,1983,152705.0
High-income countries,OWID_HIC,1984,162216.0
High-income countries,OWID_HIC,1985,151290.0
High-income countries,OWID_HIC,1986,153501.0
High-income countries,OWID_HIC,1987,167315.0
High-income countries,OWID_HIC,1988,170059.0
High-income countries,OWID_HIC,1989,184235.0
High-income countries,OWID_HIC,1990,179149.0
High-income countries,OWID_HIC,1991,185194.0
High-income countries,OWID_HIC,1992,193611.0
High-income countries,OWID_HIC,1993,184473.0
High-income countries,OWID_HIC,1994,174031.0
High-income countries,OWID_HIC,1995,177594.0
High-income countries,OWID_HIC,1996,180411.0
High-income countries,OWID_HIC,1997,158785.0
High-income countries,OWID_HIC,1998,181217.0
High-income countries,OWID_HIC,1999,171071.0
High-income countries,OWID_HIC,2000,184453.61
High-income countries,OWID_HIC,2001,178275.55
High-income countries,OWID_HIC,2002,163848.48
High-income countries,OWID_HIC,2003,158014.92
High-income countries,OWID_HIC,2004,152188.8
High-income countries,OWID_HIC,2005,151350.0
High-income countries,OWID_HIC,2006,125758.04
High-income countries,OWID_HIC,2007,145659.62
High-income countries,OWID_HIC,2008,136505.27
High-income countries,OWID_HIC,2009,115226.98
High-income countries,OWID_HIC,2010,114640.6
High-income countries,OWID_HIC,2011,114580.6
High-income countries,OWID_HIC,2012,137353.78
High-income countries,OWID_HIC,2013,87033.15
High-income countries,OWID_HIC,2014,112263.56
High-income countries,OWID_HIC,2015,98304.11
High-income countries,OWID_HIC,2016,106928.57
High-income countries,OWID_HIC,2017,103107.02
High-income countries,OWID_HIC,2018,103298.45
High-income countries,OWID_HIC,2019,91386.48
High-income countries,OWID_HIC,2020,99291.73
High-income countries,OWID_HIC,2021,110197.44
High-income countries,OWID_HIC,2022,89644.37
High-income countries,OWID_HIC,2023,93934.64
High-income countries,OWID_HIC,2024,75568.13
Honduras,HND,1961,21450.0
Honduras,HND,1962,27939.0
Honduras,HND,1963,29014.0
Honduras,HND,1964,29276.0
Honduras,HND,1965,32195.0
Honduras,HND,1966,33569.0
Honduras,HND,1967,35041.0
Honduras,HND,1968,36512.0
Honduras,HND,1969,37984.0
Honduras,HND,1970,39456.0
Honduras,HND,1971,40927.0
Honduras,HND,1972,42399.0
Honduras,HND,1973,41778.0
Honduras,HND,1974,45342.0
Honduras,HND,1975,46814.0
Honduras,HND,1976,48285.0
Honduras,HND,1977,49757.0
Honduras,HND,1978,59796.0
Honduras,HND,1979,72547.0
Honduras,HND,1980,64228.0
Honduras,HND,1981,75347.0
Honduras,HND,1982,72420.0
Honduras,HND,1983,79474.0
Honduras,HND,1984,72545.0
Honduras,HND,1985,75091.0
Honduras,HND,1986,76318.0
Honduras,HND,1987,79877.0
Honduras,HND,1988,94046.0
Honduras,HND,1989,100234.0
Honduras,HND,1990,119784.0
Honduras,HND,1991,101890.0
Honduras,HND,1992,111660.0
Honduras,HND,1993,110481.0
Honduras,HND,1994,126182.0
Honduras,HND,1995,132400.0
Honduras,HND,1996,148830.0
Honduras,HND,1997,162658.0
Honduras,HND,1998,172772.0
Honduras,HND,1999,157409.0
Honduras,HND,2000,193309.0
Honduras,HND,2001,205545.0
Honduras,HND,2002,172727.0
Honduras,HND,2003,175284.0
Honduras,HND,2004,185090.0
Honduras,HND,2005,190640.0
Honduras,HND,2006,213636.0
Honduras,HND,2007,236302.0
Honduras,HND,2008,240948.0
Honduras,HND,2009,231288.0
Honduras,HND,2010,244335.0
Honduras,HND,2011,284347.0
Honduras,HND,2012,343403.0
Honduras,HND,2013,280697.0
Honduras,HND,2014,282230.0
Honduras,HND,2015,332747.0
Honduras,HND,2016,366542.0
Honduras,HND,2017,477580.0
Honduras,HND,2018,478830.75
Honduras,HND,2019,472497.97
Honduras,HND,2020,364552.38
Honduras,HND,2021,417591.25
Honduras,HND,2022,330111.3
Honduras,HND,2023,384361.03
Honduras,HND,2024,324015.03
India,IND,1961,43200.0
India,IND,1962,46000.0
India,IND,1963,56200.0
India,IND,1964,69300.0
India,IND,1965,60900.0
India,IND,1966,63900.0
India,IND,1967,78500.0
India,IND,1968,57331.0
India,IND,1969,73430.0
India,IND,1970,63619.0
India,IND,1971,110231.0
India,IND,1972,68948.0
India,IND,1973,91072.0
India,IND,1974,86388.0
India,IND,1975,92506.0
India,IND,1976,84000.0
India,IND,1977,102300.0
India,IND,1978,125000.0
India,IND,1979,110488.0
India,IND,1980,149835.0
India,IND,1981,118600.0
India,IND,1982,152100.0
India,IND,1983,130000.0
India,IND,1984,105029.0
India,IND,1985,195100.0
India,IND,1986,122400.0
India,IND,1987,192100.0
India,IND,1988,122700.0
India,IND,1989,214700.0
India,IND,1990,118100.0
India,IND,1991,170000.0
India,IND,1992,180000.0
India,IND,1993,162000.0
India,IND,1994,208000.0
India,IND,1995,180000.0
India,IND,1996,223000.0
India,IND,1997,205000.0
India,IND,1998,228000.0
India,IND,1999,265000.0
India,IND,2000,292000.0
India,IND,2001,301000.0
India,IND,2002,301000.0
India,IND,2003,275275.0
India,IND,2004,270500.0
India,IND,2005,275500.0
India,IND,2006,274000.0
India,IND,2007,288000.0
India,IND,2008,262000.0
India,IND,2009,262300.0
India,IND,2010,289600.0
India,IND,2011,302000.0
India,IND,2012,314000.0
India,IND,2013,318200.0
India,IND,2014,304500.0
India,IND,2015,327000.0
India,IND,2016,348000.0
India,IND,2017,312000.0
India,IND,2018,316000.0
India,IND,2019,319500.0
India,IND,2020,298000.0
India,IND,2021,334000.0
India,IND,2022,352000.0
India,IND,2023,360500.0
India,IND,2024,363000.0
Indonesia,IDN,1961,103100.0
Indonesia,IDN,1962,106700.0
Indonesia,IDN,1963,139600.0
Indonesia,IDN,1964,118200.0
Indonesia,IDN,1965,134500.0
Indonesia,IDN,1966,142200.0
Indonesia,IDN,1967,153478.0
Indonesia,IDN,1968,157347.0
Indonesia,IDN,1969,173613.0
Indonesia,IDN,1970,185091.0
Indonesia,IDN,1971,180916.0
Indonesia,IDN,1972,178735.0
Indonesia,IDN,1973,150163.0
Indonesia,IDN,1974,149811.0
Indonesia,IDN,1975,170372.0
Indonesia,IDN,1976,193377.0
Indonesia,IDN,1977,193966.0
Indonesia,IDN,1978,222690.0
Indonesia,IDN,1979,273675.0
Indonesia,IDN,1980,294973.0
Indonesia,IDN,1981,314899.0
Indonesia,IDN,1982,281251.0
Indonesia,IDN,1983,305648.0
Indonesia,IDN,1984,315489.0
Indonesia,IDN,1985,311398.0
Indonesia,IDN,1986,356822.0
Indonesia,IDN,1987,388669.0
Indonesia,IDN,1988,391095.0
Indonesia,IDN,1989,401048.0
Indonesia,IDN,1990,412767.0
Indonesia,IDN,1991,428305.0
Indonesia,IDN,1992,436930.0
Indonesia,IDN,1993,438868.0
Indonesia,IDN,1994,450191.0
Indonesia,IDN,1995,457801.0
Indonesia,IDN,1996,421751.0
Indonesia,IDN,1997,426800.0
Indonesia,IDN,1998,512165.0
Indonesia,IDN,1999,524687.0
Indonesia,IDN,2000,554574.0
Indonesia,IDN,2001,569234.0
Indonesia,IDN,2002,682019.0
Indonesia,IDN,2003,663571.0
Indonesia,IDN,2004,647385.0
Indonesia,IDN,2005,640365.0
Indonesia,IDN,2006,682158.0
Indonesia,IDN,2007,676475.0
Indonesia,IDN,2008,698016.0
Indonesia,IDN,2009,682591.0
Indonesia,IDN,2010,684076.0
Indonesia,IDN,2011,638600.0
Indonesia,IDN,2012,691163.0
Indonesia,IDN,2013,675800.0
Indonesia,IDN,2014,643900.0
Indonesia,IDN,2015,639412.0
Indonesia,IDN,2016,639305.0
Indonesia,IDN,2017,717962.0
Indonesia,IDN,2018,756051.0
Indonesia,IDN,2019,752512.0
Indonesia,IDN,2020,762380.0
Indonesia,IDN,2021,786191.0
Indonesia,IDN,2022,774960.5
Indonesia,IDN,2023,758725.0
Indonesia,IDN,2024,807578.0
Jamaica,JAM,1961,2546.0
Jamaica,JAM,1962,1969.0
Jamaica,JAM,1963,2009.0
Jamaica,JAM,1964,1997.0
Jamaica,JAM,1965,2170.0
Jamaica,JAM,1966,1861.0
Jamaica,JAM,1967,1991.0
Jamaica,JAM,1968,1972.0
Jamaica,JAM,1969,1589.0
Jamaica,JAM,1970,1805.0
Jamaica,JAM,1971,1358.0
Jamaica,JAM,1972,1040.0
Jamaica,JAM,1973,1146.0
Jamaica,JAM,1974,1486.0
Jamaica,JAM,1975,1186.0
Jamaica,JAM,1976,1929.0
Jamaica,JAM,1977,1208.0
Jamaica,JAM,1978,1477.0
Jamaica,JAM,1979,958.0
Jamaica,JAM,1980,2216.0
Jamaica,JAM,1981,1379.0
Jamaica,JAM,1982,1516.0
Jamaica,JAM,1983,1632.0
Jamaica,JAM,1984,1745.0
Jamaica,JAM,1985,1274.0
Jamaica,JAM,1986,1697.0
Jamaica,JAM,1987,1658.0
Jamaica,JAM,1988,2231.0
Jamaica,JAM,1989,1260.0
Jamaica,JAM,1990,1560.0
Jamaica,JAM,1991,2280.0
Jamaica,JAM,1992,1920.0
Jamaica,JAM,1993,1500.0
Jamaica,JAM,1994,2460.0
Jamaica,JAM,1995,2580.0
Jamaica,JAM,1996,2580.0
Jamaica,JAM,1997,2887.0
Jamaica,JAM,1998,1740.0
Jamaica,JAM,1999,2340.0
Jamaica,JAM,2000,2220.0
Jamaica,JAM,2001,2880.0
Jamaica,JAM,2002,2760.0
Jamaica,JAM,2003,3300.0
Jamaica,JAM,2004,2400.0
Jamaica,JAM,2005,8897.0
Jamaica,JAM,2006,12390.0
Jamaica,JAM,2007,15117.0
Jamaica,JAM,2008,9035.0
Jamaica,JAM,2009,12456.0
Jamaica,JAM,2010,9121.0
Jamaica,JAM,2011,8099.0
Jamaica,JAM,2012,6687.0
Jamaica,JAM,2013,6984.0
Jamaica,JAM,2014,5298.0
Jamaica,JAM,2015,5755.0
Jamaica,JAM,2016,7580.0
Jamaica,JAM,2017,6222.0
Jamaica,JAM,2018,7085.0
Jamaica,JAM,2019,6701.0
Jamaica,JAM,2020,6201.0
Jamaica,JAM,2021,6507.8
Jamaica,JAM,2022,7064.1
Jamaica,JAM,2023,8152.0
Jamaica,JAM,2024,6521.0
Kenya,KEN,1961,28100.0
Kenya,KEN,1962,50000.0
Kenya,KEN,1963,40500.0
Kenya,KEN,1964,41400.0
Kenya,KEN,1965,39300.0
Kenya,KEN,1966,56900.0
Kenya,KEN,1967,48000.0
Kenya,KEN,1968,39600.0
Kenya,KEN,1969,52400.0
Kenya,KEN,1970,58300.0
Kenya,KEN,1971,59500.0
Kenya,KEN,1972,62048.0
Kenya,KEN,1973,71190.0
Kenya,KEN,1974,70103.0
Kenya,KEN,1975,66152.0
Kenya,KEN,1976,80303.0
Kenya,KEN,1977,101218.0
Kenya,KEN,1978,84332.0
Kenya,KEN,1979,75082.0
Kenya,KEN,1980,91334.0
Kenya,KEN,1981,99717.0
Kenya,KEN,1982,87436.0
Kenya,KEN,1983,86064.0
Kenya,KEN,1984,118500.0
Kenya,KEN,1985,93600.0
Kenya,KEN,1986,113926.0
Kenya,KEN,1987,104679.0
Kenya,KEN,1988,128700.0
Kenya,KEN,1989,116900.0
Kenya,KEN,1990,103900.0
Kenya,KEN,1991,86400.0
Kenya,KEN,1992,85300.0
Kenya,KEN,1993,75100.0
Kenya,KEN,1994,79900.0
Kenya,KEN,1995,95400.0
Kenya,KEN,1996,97976.0
Kenya,KEN,1997,68642.0
Kenya,KEN,1998,53715.0
Kenya,KEN,1999,68100.0
Kenya,KEN,2000,100700.0
Kenya,KEN,2001,51700.0
Kenya,KEN,2002,51900.0
Kenya,KEN,2003,55443.0
Kenya,KEN,2004,48431.0
Kenya,KEN,2005,45200.0
Kenya,KEN,2006,48300.0
Kenya,KEN,2007,53368.0
Kenya,KEN,2008,42000.0
Kenya,KEN,2009,54000.0
Kenya,KEN,2010,42000.0
Kenya,KEN,2011,36300.0
Kenya,KEN,2012,49000.0
Kenya,KEN,2013,39800.0
Kenya,KEN,2014,49500.0
Kenya,KEN,2015,42000.0
Kenya,KEN,2016,46100.0
Kenya,KEN,2017,38620.0
Kenya,KEN,2018,41375.0
Kenya,KEN,2019,44500.0
Kenya,KEN,2020,36900.0
Kenya,KEN,2021,34500.0
Kenya,KEN,2022,51900.0
Kenya,KEN,2023,48700.0
Kenya,KEN,2024,49500.0
Land Locked Developing Countries (FAO),,1961,138367.0
Land Locked Developing Countries (FAO),,1962,160079.0
Land Locked Developing Countries (FAO),,1963,195047.0
Land Locked Developing Countries (FAO),,1964,224070.0
Land Locked Developing Countries (FAO),,1965,200675.0
Land Locked Developing Countries (FAO),,1966,203629.0
Land Locked Developing Countries (FAO),,1967,223469.0
Land Locked Developing Countries (FAO),,1968,191077.0
Land Locked Developing Countries (FAO),,1969,306322.0
Land Locked Developing Countries (FAO),,1970,268084.0
Land Locked Developing Countries (FAO),,1971,243779.0
Land Locked Developing Countries (FAO),,1972,246472.0
Land Locked Developing Countries (FAO),,1973,282038.0
Land Locked Developing Countries (FAO),,1974,282141.0
Land Locked Developing Countries (FAO),,1975,277537.0
Land Locked Developing Countries (FAO),,1976,219672.0
Land Locked Developing Countries (FAO),,1977,237341.0
Land Locked Developing Countries (FAO),,1978,210821.0
Land Locked Developing Countries (FAO),,1979,204584.0
Land Locked Developing Countries (FAO),,1980,232575.0
Land Locked Developing Countries (FAO),,1981,233252.0
Land Locked Developing Countries (FAO),,1982,273690.0
Land Locked Developing Countries (FAO),,1983,284020.0
Land Locked Developing Countries (FAO),,1984,282361.0
Land Locked Developing Countries (FAO),,1985,295638.0
Land Locked Developing Countries (FAO),,1986,318331.0
Land Locked Developing Countries (FAO),,1987,333441.0
Land Locked Developing Countries (FAO),,1988,322653.0
Land Locked Developing Countries (FAO),,1989,324480.0
Land Locked Developing Countries (FAO),,1990,278722.0
Land Locked Developing Countries (FAO),,1991,281722.0
Land Locked Developing Countries (FAO),,1992,236967.0
Land Locked Developing Countries (FAO),,1993,419212.0
Land Locked Developing Countries (FAO),,1994,511733.0
Land Locked Developing Countries (FAO),,1995,515397.0
Land Locked Developing Countries (FAO),,1996,632030.0
Land Locked Developing Countries (FAO),,1997,553232.0
Land Locked Developing Countries (FAO),,1998,539085.0
Land Locked Developing Countries (FAO),,1999,594743.0
Land Locked Developing Countries (FAO),,2000,539826.0
Land Locked Developing Countries (FAO),,2001,526639.0
Land Locked Developing Countries (FAO),,2002,659469.0
Land Locked Developing Countries (FAO),,2003,406973.0
Land Locked Developing Countries (FAO),,2004,619585.0
Land Locked Developing Countries (FAO),,2005,451407.62
Land Locked Developing Countries (FAO),,2006,612754.7
Land Locked Developing Countries (FAO),,2007,568259.8
Land Locked Developing Countries (FAO),,2008,672673.06
Land Locked Developing Countries (FAO),,2009,593537.5
Land Locked Developing Countries (FAO),,2010,738547.0
Land Locked Developing Countries (FAO),,2011,795692.6
Land Locked Developing Countries (FAO),,2012,818980.9
Land Locked Developing Countries (FAO),,2013,799971.8
Land Locked Developing Countries (FAO),,2014,875641.44
Land Locked Developing Countries (FAO),,2015,953119.6
Land Locked Developing Countries (FAO),,2016,961916.9
Land Locked Developing Countries (FAO),,2017,1100251.6
Land Locked Developing Countries (FAO),,2018,1198648.1
Land Locked Developing Countries (FAO),,2019,1351375.6
Land Locked Developing Countries (FAO),,2020,1463353.6
Land Locked Developing Countries (FAO),,2021,1540444.1
Land Locked Developing Countries (FAO),,2022,1604422.8
Land Locked Developing Countries (FAO),,2023,1607695.0
Land Locked Developing Countries (FAO),,2024,1546778.2
Laos,LAO,1961,1000.0
Laos,LAO,1962,1500.0
Laos,LAO,1963,2000.0
Laos,LAO,1964,3500.0
Laos,LAO,1965,3500.0
Laos,LAO,1966,3500.0
Laos,LAO,1967,3500.0
Laos,LAO,1968,3500.0
Laos,LAO,1969,3450.0
Laos,LAO,1970,3200.0
Laos,LAO,1971,2800.0
Laos,LAO,1972,2300.0
Laos,LAO,1973,1800.0
Laos,LAO,1974,2070.0
Laos,LAO,1975,1800.0
Laos,LAO,1976,2780.0
Laos,LAO,1977,4315.0
Laos,LAO,1978,2980.0
Laos,LAO,1979,3500.0
Laos,LAO,1980,4442.0
Laos,LAO,1981,5031.0
Laos,LAO,1982,5200.0
Laos,LAO,1983,5320.0
Laos,LAO,1984,5780.0
Laos,LAO,1985,6144.0
Laos,LAO,1986,4711.0
Laos,LAO,1987,5312.0
Laos,LAO,1988,7829.0
Laos,LAO,1989,5413.0
Laos,LAO,1990,5204.0
Laos,LAO,1991,8017.0
Laos,LAO,1992,6582.0
Laos,LAO,1993,7622.0
Laos,LAO,1994,9035.0
Laos,LAO,1995,8576.0
Laos,LAO,1996,10020.0
Laos,LAO,1997,12300.0
Laos,LAO,1998,16999.0
Laos,LAO,1999,17530.0
Laos,LAO,2000,23500.0
Laos,LAO,2001,25796.0
Laos,LAO,2002,32197.0
Laos,LAO,2003,27850.0
Laos,LAO,2004,23100.0
Laos,LAO,2005,25000.0
Laos,LAO,2006,25250.0
Laos,LAO,2007,33200.0
Laos,LAO,2008,38985.0
Laos,LAO,2009,46035.0
Laos,LAO,2010,46290.0
Laos,LAO,2011,52010.0
Laos,LAO,2012,87330.0
Laos,LAO,2013,92045.0
Laos,LAO,2014,113580.0
Laos,LAO,2015,135925.0
Laos,LAO,2016,136600.0
Laos,LAO,2017,150795.0
Laos,LAO,2018,154435.0
Laos,LAO,2019,171380.0
Laos,LAO,2020,158190.0
Laos,LAO,2021,161200.0
Laos,LAO,2022,171000.0
Laos,LAO,2023,183895.0
Laos,LAO,2024,174900.0
Least Developed Countries (FAO),,1961,656378.0
Least Developed Countries (FAO),,1962,716685.0
Least Developed Countries (FAO),,1963,741266.0
Least Developed Countries (FAO),,1964,829366.0
Least Developed Countries (FAO),,1965,795686.0
Least Developed Countries (FAO),,1966,829008.0
Least Developed Countries (FAO),,1967,858794.0
Least Developed Countries (FAO),,1968,797006.0
Least Developed Countries (FAO),,1969,932030.0
Least Developed Countries (FAO),,1970,891976.0
Least Developed Countries (FAO),,1971,898475.0
Least Developed Countries (FAO),,1972,891593.0
Least Developed Countries (FAO),,1973,942487.0
Least Developed Countries (FAO),,1974,923394.0
Least Developed Countries (FAO),,1975,916547.0
Least Developed Countries (FAO),,1976,722081.0
Least Developed Countries (FAO),,1977,784370.0
Least Developed Countries (FAO),,1978,699003.0
Least Developed Countries (FAO),,1979,695523.0
Least Developed Countries (FAO),,1980,751724.0
Least Developed Countries (FAO),,1981,748996.0
Least Developed Countries (FAO),,1982,772410.0
Least Developed Countries (FAO),,1983,723598.0
Least Developed Countries (FAO),,1984,725901.0
Least Developed Countries (FAO),,1985,738806.0
Least Developed Countries (FAO),,1986,795742.0
Least Developed Countries (FAO),,1987,804991.0
Least Developed Countries (FAO),,1988,820357.0
Least Developed Countries (FAO),,1989,834165.0
Least Developed Countries (FAO),,1990,798377.0
Least Developed Countries (FAO),,1991,826936.25
Least Developed Countries (FAO),,1992,771051.0
Least Developed Countries (FAO),,1993,750249.2
Least Developed Countries (FAO),,1994,795441.9
Least Developed Countries (FAO),,1995,800171.0
Least Developed Countries (FAO),,1996,916710.25
Least Developed Countries (FAO),,1997,806232.75
Least Developed Countries (FAO),,1998,782477.2
